learner_id,content_id,topic,difficulty,time_spent_sec,correct
"GP;""M"";15;""U"";""GT3"";""A"";3;4;""services"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;4;1;1;1;0;""16"";""16"";16",C000104,ai,0.7323096368348789,1147,0
"GP;""F"";15;""U"";""GT3"";""A"";3;3;""other"";""health"";""reputation"";""father"";1;4;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;3;1;1;4;10;""10"";""10"";10",C000105,trees,0.33740481750674484,780,0
"GP;""F"";15;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;4;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;1;2;1;1;3;4;""10"";""10"";10",C000106,recursion,0.388643455143736,131,1
"GP;""M"";16;""U"";""GT3"";""T"";3;3;""services"";""other"";""home"";""father"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;1;5;4;""13"";""14"";14",C000107,ai,0.37987015715248695,333,0
"GP;""M"";15;""R"";""GT3"";""T"";4;4;""other"";""other"";""home"";""father"";4;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";1;3;5;3;5;1;8;""12"";""10"";11",C000108,dp,0.7122993032419987,397,0
"GP;""F"";16;""U"";""LE3"";""T"";4;4;""health"";""health"";""other"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;5;1;1;4;2;""15"";""15"";14",C000109,recursion,0.8066644035801773,666,1
"GP;""M"";15;""U"";""LE3"";""A"";4;4;""teacher"";""teacher"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;5;3;1;1;4;4;""13"";""14"";14",C000110,arrays,0.7497697392051524,225,0
"GP;""F"";16;""R"";""GT3"";""T"";3;3;""services"";""other"";""reputation"";""father"";1;3;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;1;2;1;1;2;4;""11"";""11"";11",C000111,recursion,0.3182832916401565,70,0
"GP;""F"";16;""U"";""GT3"";""T"";2;2;""at_home"";""other"";""home"";""mother"";1;2;1;""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;1;2;1;1;5;12;""8"";""10"";10",C000112,trees,0.8203289886448341,788,1
"GP;""M"";15;""U"";""LE3"";""T"";4;2;""teacher"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;5;2;1;1;3;10;""18"";""17"";18",C000113,recursion,0.5124880024758753,860,1
"GP;""M"";15;""R"";""GT3"";""T"";2;1;""health"";""services"";""reputation"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;2;1;1;5;4;""10"";""9"";10",C000114,arrays,0.5382982995024496,161,1
"GP;""M"";16;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;4;1;2;5;6;""16"";""14"";14",C000115,trees,0.3629214999194885,838,1
"GP;""M"";15;""U"";""GT3"";""T"";4;4;""other"";""teacher"";""reputation"";""father"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;4;3;1;1;2;4;""16"";""15"";16",C000116,stats,0.7424431236562915,273,1
"GP;""M"";16;""U"";""GT3"";""T"";3;3;""other"";""services"";""home"";""father"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;2;1;1;5;6;""14"";""14"";15",C000117,ml,0.40937032708557486,1171,1
"GP;""M"";17;""R"";""GT3"";""T"";1;3;""other"";""other"";""course"";""father"";3;2;1;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;2;4;1;4;5;14;""12"";""11"";11",C000118,ml,0.6383790552113019,460,1
"GP;""M"";15;""U"";""GT3"";""T"";3;4;""other"";""other"";""reputation"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;4;3;1;2;4;2;""14"";""13"";14",C000119,math,0.8044259915267588,647,0
"GP;""F"";15;""U"";""GT3"";""T"";1;2;""at_home"";""services"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";3;2;3;1;2;1;0;""14"";""14"";14",C000120,stats,0.3535225972272337,948,1
"GP;""M"";15;""U"";""GT3"";""T"";2;2;""services"";""services"";""home"";""father"";1;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;5;4;1;2;5;6;""14"";""13"";13",C000121,stats,0.6212013384093141,1129,1
"GP;""F"";16;""U"";""LE3"";""T"";2;4;""other"";""health"";""course"";""father"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;2;2;1;2;5;2;""14"";""12"";13",C000122,recursion,0.43992984692988074,651,1
"GP;""M"";16;""U"";""GT3"";""T"";4;4;""health"";""other"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;4;4;1;4;5;4;""12"";""13"";13",C000123,ml,0.5057561185669561,1169,0
"GP;""F"";16;""U"";""GT3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;4;4;1;1;5;0;""12"";""11"";11",C000124,arrays,0.5843819648583337,151,0
"GP;""M"";15;""U"";""GT3"";""T"";3;4;""services"";""services"";""home"";""father"";1;1;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;5;5;3;2;5;2;""9"";""9"";9",C000125,graphs,0.5130625819675829,732,1
"GP;""F"";15;""U"";""LE3"";""A"";3;4;""other"";""other"";""home"";""mother"";1;2;0;""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;2;1;1;1;0;""10"";""11"";11",C000126,graphs,0.6892937041749456,773,1
"GP;""F"";19;""U"";""GT3"";""T"";0;1;""at_home"";""other"";""course"";""other"";1;2;2;""no"";""yes"";""no"";""no"";""no"";""no"";""no"";""no"";3;4;2;1;1;5;0;""9"";""10"";11",C000127,trees,0.5877492610525501,995,1
"GP;""M"";16;""R"";""GT3"";""T"";4;4;""teacher"";""teacher"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;5;5;2;5;4;8;""14"";""14"";15",C000128,ml,0.6505196908285016,301,0
"GP;""M"";16;""U"";""GT3"";""T"";2;3;""other"";""other"";""course"";""mother"";2;3;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";3;2;3;2;2;1;4;""13"";""12"";13",C000129,ml,0.7420934852369477,61,0
"GP;""F"";15;""R"";""GT3"";""T"";3;4;""services"";""teacher"";""course"";""father"";2;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;2;2;2;5;0;""10"";""11"";12",C000130,graphs,0.6346453595702625,284,1
"GP;""F"";18;""U"";""GT3"";""T"";2;1;""services"";""other"";""reputation"";""mother"";1;2;3;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";5;4;5;1;3;5;10;""10"";""9"";8",C000131,ml,0.6519212607964555,860,0
"GP;""F"";17;""U"";""LE3"";""A"";2;1;""other"";""other"";""course"";""mother"";3;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;2;2;1;2;5;8;""11"";""10"";11",C000132,recursion,0.6386751255135849,648,1
"GP;""F"";15;""U"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";3;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;3;3;1;2;4;6;""11"";""12"";13",C000133,dp,0.5272635755707736,175,0
"GP;""F"";17;""U"";""LE3"";""T"";2;2;""other"";""other"";""course"";""father"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";3;4;4;1;3;5;2;""13"";""12"";12",C000134,loops,0.5024681003231509,977,0
"GP;""F"";16;""U"";""GT3"";""A"";3;4;""services"";""other"";""course"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;2;1;1;4;5;12;""15"";""13"";14",C000135,stats,0.8397884382870074,1186,1
"GP;""M"";16;""U"";""GT3"";""T"";2;1;""at_home"";""other"";""course"";""mother"";4;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;2;1;1;1;2;4;""9"";""9"";11",C000136,math,0.6645331333761437,253,1
"GP;""F"";16;""U"";""GT3"";""A"";2;2;""other"";""other"";""home"";""mother"";1;1;1;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;3;4;1;1;5;12;""13"";""11"";11",C000137,trees,0.44661189327879275,930,1
"GP;""M"";15;""R"";""GT3"";""T"";3;4;""at_home"";""teacher"";""course"";""mother"";4;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";5;3;3;1;1;5;2;""12"";""11"";11",C000138,dp,0.5989486187093641,149,1
"GP;""F"";15;""U"";""GT3"";""T"";4;4;""services"";""at_home"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;3;1;1;5;4;""13"";""14"";15",C000139,graphs,0.4982090887685484,181,0
"GP;""M"";17;""R"";""GT3"";""T"";3;4;""at_home"";""other"";""course"";""mother"";3;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;4;5;2;4;5;2;""10"";""9"";10",C000140,stats,0.8602150942559248,202,0
"GP;""F"";16;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";4;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;1;1;3;0;""14"";""13"";13",C000141,ml,0.3045206178804448,1053,0
"GP;""M"";18;""U"";""LE3"";""T"";3;1;""services"";""services"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;3;4;4;5;4;2;""11"";""11"";12",C000142,math,0.43519967862751696,165,1
"GP;""F"";18;""U"";""GT3"";""A"";3;2;""other"";""services"";""course"";""other"";1;3;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;3;3;5;1;5;10;""12"";""11"";11",C000143,ml,0.5192140918044346,946,0
"GP;""F"";16;""R"";""GT3"";""T"";1;1;""other"";""services"";""reputation"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";3;3;3;1;2;1;8;""12"";""11"";11",C000144,arrays,0.5926858804852427,487,1
"GP;""F"";16;""U"";""GT3"";""A"";3;3;""other"";""other"";""course"";""other"";2;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;3;2;1;1;5;4;""9"";""9"";10",C000145,arrays,0.8104905107016878,376,0
"GP;""M"";16;""U"";""LE3"";""T"";1;1;""services"";""other"";""course"";""mother"";1;2;2;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;4;4;1;3;5;0;""10"";""10"";10",C000146,math,0.3527325747240863,694,1
"GP;""F"";15;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;2;1;1;5;6;""13"";""14"";14",C000147,math,0.7835189320446861,68,1
"GP;""F"";15;""R"";""GT3"";""T"";1;1;""other"";""other"";""course"";""mother"";3;1;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;5;5;1;1;1;2;""8"";""9"";9",C000148,graphs,0.3333920936141852,833,0
"GP;""M"";15;""U"";""GT3"";""T"";4;3;""teacher"";""services"";""course"";""father"";2;4;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";2;2;2;1;1;3;6;""9"";""11"";11",C000149,math,0.8053884211789091,1156,1
"GP;""F"";15;""U"";""GT3"";""A"";3;3;""services"";""services"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";1;3;2;2;3;1;24;""9"";""8"";9",C000150,recursion,0.33098128672470767,282,1
"GP;""M"";16;""U"";""GT3"";""T"";4;4;""services"";""services"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;3;5;0;""15"";""13"";13",C000151,ml,0.3109454888570166,612,0
"GP;""M"";16;""U"";""LE3"";""T"";2;2;""services"";""services"";""reputation"";""father"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;3;3;2;2;2;4;""12"";""11"";11",C000152,dp,0.7181768774198529,775,1
"GP;""F"";15;""U"";""GT3"";""T"";4;4;""teacher"";""services"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;2;1;1;5;2;""13"";""13"";13",C000153,ai,0.8983533208610367,1167,1
"GP;""F"";16;""U"";""LE3"";""T"";1;1;""at_home"";""at_home"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;4;4;3;3;1;4;""10"";""11"";11",C000154,math,0.8379661577844125,170,1
"GP;""M"";17;""U"";""GT3"";""T"";2;1;""other"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;5;1;2;5;22;""9"";""7"";6",C000155,trees,0.6455990506833961,310,0
"GP;""F"";15;""U"";""GT3"";""T"";1;1;""other"";""services"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;2;1;2;5;0;""12"";""12"";12",C000156,arrays,0.8504373678513191,442,0
"GP;""F"";15;""U"";""LE3"";""A"";2;1;""at_home"";""other"";""home"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";4;4;2;1;1;5;0;""11"";""10"";10",C000157,recursion,0.30318000383856325,66,1
"GP;""F"";15;""U"";""GT3"";""T"";3;2;""health"";""services"";""home"";""father"";1;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;3;2;1;1;3;2;""11"";""11"";11",C000158,stats,0.8850402977670856,518,0
"GP;""F"";15;""U"";""GT3"";""T"";1;2;""at_home"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;2;1;1;5;6;""13"";""12"";13",C000159,ai,0.5944492675552707,1167,1
"GP;""F"";15;""U"";""GT3"";""T"";1;2;""at_home"";""services"";""course"";""father"";1;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";2;3;4;2;4;1;6;""11"";""11"";11",C000160,dp,0.7337376579730654,267,1
"GP;""M"";16;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";3;3;2;2;1;5;16;""9"";""9"";8",C000161,ai,0.7925168838920116,959,1
"GP;""M"";15;""U"";""LE3"";""A"";2;1;""services"";""other"";""course"";""mother"";4;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;5;5;2;5;5;0;""12"";""11"";11",C000162,math,0.7310743625019323,81,1
"GP;""M"";18;""U"";""LE3"";""T"";1;1;""other"";""other"";""course"";""mother"";1;1;2;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";2;3;5;2;5;4;0;""11"";""9"";0",C000163,graphs,0.6210220392269463,469,1
"GP;""M"";16;""U"";""LE3"";""T"";2;1;""at_home"";""other"";""course"";""mother"";1;1;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";4;4;4;3;5;5;6;""9"";""10"";10",C000164,arrays,0.5859716904758472,954,0
"GP;""F"";15;""R"";""GT3"";""T"";3;3;""services"";""services"";""reputation"";""other"";2;3;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";4;2;1;2;3;3;2;""13"";""13"";13",C000165,arrays,0.803149535221575,574,1
"GP;""M"";19;""U"";""GT3"";""T"";3;2;""services"";""at_home"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;5;4;1;1;4;6;""11"";""9"";11",C000166,stats,0.42304653608967546,868,0
"GP;""F"";17;""U"";""GT3"";""T"";4;4;""other"";""teacher"";""course"";""mother"";1;1;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;2;1;1;1;4;0;""13"";""13"";13",C000167,graphs,0.8807964399025406,933,0
"GP;""M"";15;""R"";""GT3"";""T"";2;3;""at_home"";""services"";""course"";""mother"";1;2;0;""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";""no"";4;4;4;1;1;1;0;""7"";""8"";8",C000168,ml,0.726571487302049,73,1
"GP;""M"";17;""R"";""LE3"";""T"";1;2;""other"";""other"";""reputation"";""mother"";1;1;3;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";2;2;2;3;3;5;14;""9"";""8"";10",C000169,loops,0.41970415640299186,1030,1
"GP;""F"";18;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";3;1;3;""no"";""yes"";""no"";""yes"";""no"";""yes"";""no"";""no"";5;2;5;1;5;4;6;""11"";""10"";11",C000170,recursion,0.7417483102190929,1037,0
"GP;""M"";16;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""course"";""mother"";3;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""no"";""no"";4;2;2;1;2;3;4;""12"";""10"";11",C000171,arrays,0.61790401390867,1073,0
"GP;""M"";16;""U"";""GT3"";""T"";3;3;""other"";""services"";""course"";""father"";1;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;5;5;4;4;5;0;""10"";""10"";1",C000172,trees,0.7243380573866668,1095,0
"GP;""M"";16;""U"";""LE3"";""T"";1;2;""health"";""services"";""course"";""mother"";2;1;2;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;5;3;5;5;0;""9"";""8"";10",C000173,arrays,0.7606677008657033,146,1
"GP;""M"";17;""R"";""LE3"";""T"";2;1;""at_home"";""other"";""course"";""mother"";2;1;1;""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";""yes"";3;3;2;2;2;5;8;""8"";""8"";9",C000174,ai,0.3523741077538053,968,0
"GP;""M"";17;""R"";""GT3"";""T"";3;2;""other"";""other"";""course"";""mother"";2;2;2;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;4;1;4;3;4;""7"";""6"";8",C000175,arrays,0.6036623738156083,181,1
"GP;""M"";15;""U"";""LE3"";""T"";1;2;""other"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;4;4;2;4;5;2;""8"";""9"";10",C000176,arrays,0.8592086053541605,809,1
"GP;""M"";16;""U"";""GT3"";""T"";1;3;""at_home"";""services"";""course"";""father"";1;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";5;3;3;1;4;2;2;""9"";""8"";8",C000177,loops,0.4923853152957086,744,1
"GP;""M"";17;""R"";""LE3"";""T"";1;1;""other"";""services"";""course"";""mother"";4;2;0;""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";""yes"";5;3;5;1;5;5;0;""8"";""8"";8",C000178,loops,0.6563298585347394,368,0
"GP;""M"";17;""U"";""GT3"";""T"";3;2;""services"";""services"";""course"";""mother"";2;1;3;""no"";""yes"";""no"";""yes"";""no"";""no"";""no"";""no"";4;5;2;1;1;2;10;""8"";""7"";8",C000179,dp,0.5215382889059377,754,1
"GP;""M"";16;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""father"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";4;3;5;2;4;4;0;""9"";""10"";11",C000180,ml,0.5725607833314598,347,1
"GP;""F"";16;""U"";""GT3"";""T"";4;2;""health"";""services"";""home"";""father"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;3;1;1;3;0;""17"";""17"";18",C000181,trees,0.629161870762892,366,1
"GP;""F"";16;""U"";""GT3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";5;1;5;1;1;4;0;""12"";""12"";13",C000182,arrays,0.6293531879333865,973,1
"GP;""F"";16;""U"";""GT3"";""T"";4;4;""health"";""health"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;2;1;1;3;0;""16"";""16"";17",C000183,arrays,0.42103827739814154,721,1
"GP;""M"";16;""U"";""GT3"";""T"";3;4;""other"";""other"";""course"";""father"";3;1;1;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";3;4;5;2;4;2;4;""9"";""9"";10",C000184,recursion,0.7107429287279,608,0
"GP;""M"";16;""U"";""GT3"";""T"";1;0;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;2;1;1;3;0;""16"";""17"";18",C000185,loops,0.3527208667455941,371,1
"GP;""M"";17;""U"";""LE3"";""T"";4;4;""teacher"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;4;1;3;5;0;""11"";""9"";10",C000186,trees,0.38329486406521224,932,1
"GP;""F"";16;""U"";""GT3"";""T"";1;3;""at_home"";""services"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;3;5;1;1;3;0;""14"";""13"";13",C000187,stats,0.3016265396485978,1142,0
"GP;""F"";16;""U"";""LE3"";""T"";3;3;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;5;1;1;4;0;""14"";""14"";15",C000188,dp,0.3700176384850088,983,1
"GP;""M"";17;""U"";""LE3"";""T"";4;3;""teacher"";""other"";""course"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;4;4;4;4;0;""10"";""11"";11",C000189,ml,0.5838997206311354,814,0
"GP;""F"";16;""U"";""GT3"";""T"";2;2;""services"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";3;4;4;1;4;5;0;""13"";""12"";14",C000190,graphs,0.6636611286335032,94,1
"GP;""M"";17;""U"";""GT3"";""T"";3;3;""other"";""other"";""reputation"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;4;1;4;4;4;""11"";""9"";10",C000191,ml,0.7765736699798775,504,0
"GP;""M"";16;""R"";""GT3"";""T"";4;2;""teacher"";""services"";""other"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;3;3;4;3;8;""10"";""9"";11",C000192,ai,0.36401955006806164,152,0
"GP;""M"";17;""U"";""GT3"";""T"";4;3;""other"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";5;2;3;1;1;2;4;""11"";""11"";13",C000193,arrays,0.8104364760098729,412,1
"GP;""M"";16;""U"";""GT3"";""T"";4;3;""teacher"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";3;4;3;2;3;3;4;""11"";""10"";11",C000194,dp,0.7475847153292309,962,1
"GP;""M"";16;""U"";""GT3"";""T"";3;3;""services"";""other"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;2;3;1;2;3;0;""11"";""12"";13",C000195,ai,0.5451109757615502,921,1
"GP;""F"";17;""U"";""GT3"";""T"";2;4;""services"";""services"";""reputation"";""father"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;4;2;2;3;5;0;""17"";""18"";17",C000196,trees,0.8597628402599728,218,0
"GP;""F"";17;""U"";""LE3"";""T"";3;3;""other"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;3;2;3;1;32;""14"";""13"";14",C000197,graphs,0.8945576858744344,1016,0
"GP;""F"";16;""U"";""GT3"";""T"";3;2;""other"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";1;2;2;1;2;1;8;""14"";""15"";16",C000198,loops,0.42300108603194236,83,0
"GP;""M"";17;""U"";""GT3"";""T"";3;3;""services"";""services"";""other"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;3;4;2;3;4;6;""11"";""13"";14",C000199,dp,0.5275371509782802,463,1
"GP;""M"";16;""U"";""GT3"";""T"";1;2;""services"";""services"";""other"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;3;3;1;2;3;0;""10"";""9"";11",C000200,dp,0.8558696541538268,864,0
"GP;""M"";16;""U"";""LE3"";""T"";2;1;""other"";""other"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;2;3;1;2;5;0;""13"";""14"";16",C000201,arrays,0.7329579304507663,575,0
"GP;""F"";17;""U"";""GT3"";""A"";3;3;""health"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";3;3;3;1;3;3;10;""12"";""13"";14",C000202,math,0.3288567863784526,791,1
"GP;""M"";17;""R"";""GT3"";""T"";1;2;""at_home"";""other"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;1;3;1;5;3;6;""9"";""9"";10",C000203,dp,0.768908689050849,591,0
"GP;""F"";16;""U"";""GT3"";""T"";2;3;""services"";""services"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;2;6;""12"";""12"";13",C000204,recursion,0.7967645323064952,1015,0
"GP;""F"";17;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;1;3;0;""12"";""11"";12",C000205,graphs,0.7503011548591881,211,1
